Wavelength(nm),Irradiance_Mar_25-29
1364.45,0.37513
1364.55,0.37507
1364.65,0.37501
1364.75,0.37494
1364.85,0.37488
1364.95,0.37482
1365.05,0.37476
1365.15,0.3747
1365.25,0.37463
1365.35,0.37457
1365.45,0.37451
1365.55,0.37445
1365.65,0.37439
1365.75,0.37432
1365.85,0.37426
1365.95,0.3742
1366.05,0.37414
1366.15,0.37408
1366.25,0.37403
1366.35,0.37396
1366.45,0.3739
1366.55,0.37384
1366.65,0.37378
1366.75,0.37372
1366.85,0.37366
1366.95,0.3736
1367.05,0.37353
1367.15,0.37347
1367.25,0.37341
1367.35,0.37335
1367.45,0.37329
1367.55,0.37323
1367.65,0.37317
1367.75,0.37311
1367.85,0.37305
1367.95,0.37298
1368.05,0.37293
1368.15,0.37287
1368.25,0.37281
1368.35,0.37275
1368.45,0.37269
1368.55,0.37263
1368.65,0.37257
1368.75,0.37251
1368.85,0.37245
1368.95,0.37239
1369.05,0.37233
1369.15,0.37227
1369.25,0.37221
1369.35,0.37215
1369.45,0.37208
1369.55,0.37202
1369.65,0.37196
1369.75,0.3719
1369.85,0.37185
1369.95,0.37179
1370.05,0.37173
1370.15,0.37167
1370.25,0.37161
1370.35,0.37155
1370.45,0.37149
1370.55,0.37143
1370.65,0.37137
1370.75,0.37131
1370.85,0.37125
1370.95,0.37119
1371.05,0.37114
1371.15,0.37108
1371.25,0.37102
1371.35,0.37096
1371.45,0.3709
1371.55,0.37084
1371.65,0.37079
1371.75,0.37073
1371.85,0.37067
1371.95,0.37061
1372.05,0.37055
1372.15,0.37049
1372.25,0.37043
1372.35,0.37037
1372.45,0.37031
1372.55,0.37025
1372.65,0.37019
1372.75,0.37013
1372.85,0.37007
1372.95,0.37001
1373.05,0.36995
1373.15,0.36989
1373.25,0.36984
1373.35,0.36978
1373.45,0.36972
1373.55,0.36967
1373.65,0.36961
1373.75,0.36955
1373.85,0.36949
1373.95,0.36943
1374.05,0.36937
1374.15,0.36931
1374.25,0.36925
1374.35,0.36919
1374.45,0.36913
1374.55,0.36907
1374.65,0.36901
1374.75,0.36895
1374.85,0.36889
1374.95,0.36883
1375.05,0.36877
1375.15,0.36871
1375.25,0.36865
1375.35,0.3686
1375.45,0.36854
1375.55,0.36848
1375.65,0.36842
1375.75,0.36836
1375.85,0.3683
1375.95,0.36824
1376.05,0.36818
1376.15,0.36812
1376.25,0.36806
1376.35,0.368
1376.45,0.36794
1376.55,0.36788
1376.65,0.36782
1376.75,0.36776
1376.85,0.3677
1376.95,0.36763
1377.05,0.36757
1377.15,0.36752
1377.25,0.36746
1377.35,0.3674
1377.45,0.36734
1377.55,0.36728
1377.65,0.36722
1377.75,0.36716
1377.85,0.3671
1377.95,0.36704
1378.05,0.36698
1378.15,0.36691
1378.25,0.36685
1378.35,0.36679
1378.45,0.36673
1378.55,0.36667
1378.65,0.36661
1378.75,0.36655
1378.85,0.36649
1378.95,0.36644
1379.05,0.36638
1379.15,0.36631
1379.25,0.36625
1379.35,0.36619
1379.45,0.36613
1379.55,0.36607
1379.65,0.36601
1379.75,0.36595
1379.85,0.36589
1379.95,0.36583
1380.05,0.36576
1380.15,0.3657
1380.25,0.36564
1380.35,0.36558
1380.45,0.36552
1380.55,0.36546
1380.65,0.3654
1380.75,0.36535
1380.85,0.36529
1380.95,0.36523
1381.05,0.36517
1381.15,0.3651
1381.25,0.36504
1381.35,0.36498
1381.45,0.36492
1381.55,0.36486
1381.65,0.3648
1381.75,0.36474
1381.85,0.36468
1381.95,0.36462
1382.05,0.36456
1382.15,0.3645
1382.25,0.36444
1382.35,0.36438
1382.45,0.36432
1382.55,0.36427
1382.65,0.36421
1382.75,0.36415
1382.85,0.36409
1382.95,0.36403
1383.05,0.36397
1383.15,0.36391
1383.25,0.36384
1383.35,0.36378
1383.45,0.36372
1383.55,0.36366
1383.65,0.3636
1383.75,0.36354
1383.85,0.36348
1383.95,0.36342
1384.05,0.36336
1384.15,0.3633
1384.25,0.36324
1384.35,0.36319
1384.45,0.36313
1384.55,0.36307
1384.65,0.36301
1384.75,0.36294
1384.85,0.36288
1384.95,0.36282
1385.05,0.36276
1385.15,0.3627
1385.25,0.36264
1385.35,0.36258
1385.45,0.36252
1385.55,0.36246
1385.65,0.3624
1385.75,0.36234
1385.85,0.36227
1385.95,0.36221
1386.05,0.36215
1386.15,0.3621
1386.25,0.36204
1386.35,0.36198
1386.45,0.36192
1386.55,0.36186
1386.65,0.36179
1386.75,0.36173
1386.85,0.36167
1386.95,0.36161
1387.05,0.36155
1387.15,0.36148
1387.25,0.36142
1387.35,0.36136
1387.45,0.3613
1387.55,0.36124
1387.65,0.36117
1387.75,0.36111
1387.85,0.36105
1387.95,0.361
1388.05,0.36094
1388.15,0.36087
1388.25,0.36081
1388.35,0.36075
1388.45,0.36069
1388.55,0.36063
1388.65,0.36056
1388.75,0.3605
1388.85,0.36044
1388.95,0.36038
1389.05,0.36031
1389.15,0.36025
1389.25,0.36019
1389.35,0.36013
1389.45,0.36006
1389.55,0.36
1389.65,0.35994
1389.75,0.35988
1389.85,0.35982
1389.95,0.35976
1390.05,0.3597
1390.15,0.35963
1390.25,0.35957
1390.35,0.35951
1390.45,0.35944
1390.55,0.35938
1390.65,0.35932
1390.75,0.35926
1390.85,0.35919
1390.95,0.35913
1391.05,0.35907
1391.15,0.359
1391.25,0.35894
1391.35,0.35888
1391.45,0.35882
1391.55,0.35876
1391.65,0.3587
1391.75,0.35863
1391.85,0.35857
1391.95,0.35851
1392.05,0.35844
1392.15,0.35838
1392.25,0.35832
1392.35,0.35825
1392.45,0.35819
1392.55,0.35813
1392.65,0.35806
1392.75,0.358
1392.85,0.35793
1392.95,0.35787
1393.05,0.35781
1393.15,0.35775
1393.25,0.35769
1393.35,0.35762
1393.45,0.35756
1393.55,0.3575
1393.65,0.35743
1393.75,0.35737
1393.85,0.3573
1393.95,0.35724
1394.05,0.35718
1394.15,0.35711
1394.25,0.35705
1394.35,0.35698
1394.45,0.35692
1394.55,0.35686
1394.65,0.35679
1394.75,0.35673
1394.85,0.35667
1394.95,0.35661
1395.05,0.35654
1395.15,0.35648
1395.25,0.35642
1395.35,0.35635
1395.45,0.35629
1395.55,0.35622
1395.65,0.35616
1395.75,0.35609
1395.85,0.35603
1395.95,0.35597
1396.05,0.3559
1396.15,0.35584
1396.25,0.35577
1396.35,0.35571
1396.45,0.35564
1396.55,0.35559
1396.65,0.35553
1396.75,0.35546
1396.85,0.3554
1396.95,0.35533
1397.05,0.35527
1397.15,0.3552
1397.25,0.35514
1397.35,0.35507
1397.45,0.35501
1397.55,0.35495
1397.65,0.35488
1397.75,0.35482
1397.85,0.35475
1397.95,0.35469
1398.05,0.35463
1398.15,0.35456
1398.25,0.35451
1398.35,0.35444
1398.45,0.35438
1398.55,0.35431
1398.65,0.35425
1398.75,0.35419
1398.85,0.35412
1398.95,0.35406
1399.05,0.35399
1399.15,0.35393
1399.25,0.35386
1399.35,0.3538
1399.45,0.35374
1399.55,0.35367
1399.65,0.35361
1399.75,0.35354
1399.85,0.35348
1399.95,0.35342
1400.05,0.35336
1400.15,0.3533
1400.25,0.35323
1400.35,0.35317
1400.45,0.3531
1400.55,0.35304
1400.65,0.35297
1400.75,0.35291
1400.85,0.35285
1400.95,0.35278
1401.05,0.35272
1401.15,0.35265
1401.25,0.35259
1401.35,0.35252
1401.45,0.35246
1401.55,0.35239
1401.65,0.35233
1401.75,0.35228
1401.85,0.35221
1401.95,0.35215
1402.05,0.35208
1402.15,0.35202
1402.25,0.35195
1402.35,0.35189
1402.45,0.35182
1402.55,0.35176
1402.65,0.3517
1402.75,0.35163
1402.85,0.35157
1402.95,0.3515
1403.05,0.35144
1403.15,0.35137
1403.25,0.35131
1403.35,0.35125
1403.45,0.35119
1403.55,0.35112
1403.65,0.35106
1403.75,0.35099
1403.85,0.35093
1403.95,0.35086
1404.05,0.3508
1404.15,0.35073
1404.25,0.35067
1404.35,0.3506
1404.45,0.35054
1404.55,0.35047
1404.65,0.3504
1404.75,0.35034
1404.85,0.35027
1404.95,0.35021
1405.05,0.35015
1405.15,0.35009
1405.25,0.35002
1405.35,0.34996
1405.45,0.34989
1405.55,0.34983
1405.65,0.34976
1405.75,0.3497
1405.85,0.34963
1405.95,0.34957
1406.05,0.3495
1406.15,0.34944
1406.25,0.34937
1406.35,0.34931
1406.45,0.34924
1406.55,0.34918
1406.65,0.34911
1406.75,0.34906
1406.85,0.34899
1406.95,0.34893
1407.05,0.34886
1407.15,0.3488
1407.25,0.34873
1407.35,0.34867
1407.45,0.3486
1407.55,0.34853
1407.65,0.34847
1407.75,0.3484
1407.85,0.34834
1407.95,0.34827
1408.05,0.34821
1408.15,0.34814
1408.25,0.34808
1408.35,0.34801
1408.45,0.34796
1408.55,0.34789
1408.65,0.34783
1408.75,0.34776
1408.85,0.3477
1408.95,0.34763
1409.05,0.34757
1409.15,0.3475
1409.25,0.34744
1409.35,0.34737
1409.45,0.34731
1409.55,0.34724
1409.65,0.34718
1409.75,0.34711
1409.85,0.34705
1409.95,0.34698
1410.05,0.34692
1410.15,0.34686
1410.25,0.3468
1410.35,0.34673
1410.45,0.34667
1410.55,0.3466
1410.65,0.34654
1410.75,0.34647
1410.85,0.34641
1410.95,0.34634
1411.05,0.34628
1411.15,0.34621
1411.25,0.34615
1411.35,0.34608
1411.45,0.34602
1411.55,0.34595
1411.65,0.34589
1411.75,0.34582
1411.85,0.34577
1411.95,0.3457
1412.05,0.34564
1412.15,0.34557
1412.25,0.34551
1412.35,0.34545
1412.45,0.34538
1412.55,0.34532
1412.65,0.34525
1412.75,0.34519
1412.85,0.34512
1412.95,0.34506
1413.05,0.34499
1413.15,0.34493
1413.25,0.34487
1413.35,0.3448
1413.45,0.34474
1413.55,0.34468
1413.65,0.34462
1413.75,0.34455
1413.85,0.34449
1413.95,0.34443
1414.05,0.34436
1414.15,0.3443
1414.25,0.34424
1414.35,0.34417
1414.45,0.34411
1414.55,0.34404
1414.65,0.34398
1414.75,0.34392
1414.85,0.34385
1414.95,0.34379
1415.05,0.34373
1415.15,0.34366
1415.25,0.34361
1415.35,0.34355
1415.45,0.34348
1415.55,0.34342
1415.65,0.34336
1415.75,0.34329
1415.85,0.34323
1415.95,0.34317
1416.05,0.3431
1416.15,0.34304
1416.25,0.34298
1416.35,0.34291
1416.45,0.34285
1416.55,0.34279
1416.65,0.34272
1416.75,0.34266
1416.85,0.3426
1416.95,0.34255
1417.05,0.34248
1417.15,0.34242
1417.25,0.34236
1417.35,0.3423
1417.45,0.34223
1417.55,0.34217
1417.65,0.34211
1417.75,0.34204
1417.85,0.34198
1417.95,0.34192
1418.05,0.34186
1418.15,0.34179
1418.25,0.34173
1418.35,0.34167
1418.45,0.34161
1418.55,0.34155
1418.65,0.34148
1418.75,0.34143
1418.85,0.34137
1418.95,0.34131
1419.05,0.34124
1419.15,0.34118
1419.25,0.34112
1419.35,0.34106
1419.45,0.34099
1419.55,0.34093
1419.65,0.34087
1419.75,0.34081
1419.85,0.34075
1419.95,0.34068
1420.05,0.34062
1420.15,0.34056
1420.25,0.3405
1420.35,0.34044
1420.45,0.34038
1420.55,0.34032
1420.65,0.34026
1420.75,0.3402
1420.85,0.34014
1420.95,0.34007
1421.05,0.34001
1421.15,0.33995
1421.25,0.33989
1421.35,0.33983
1421.45,0.33977
1421.55,0.3397
1421.65,0.33964
1421.75,0.33958
1421.85,0.33952
1421.95,0.33946
1422.05,0.3394
1422.15,0.33934
1422.25,0.33929
1422.35,0.33923
1422.45,0.33916
1422.55,0.3391
1422.65,0.33904
1422.75,0.33898
1422.85,0.33892
1422.95,0.33886
1423.05,0.3388
1423.15,0.33874
1423.25,0.33868
1423.35,0.33862
1423.45,0.33856
1423.55,0.3385
1423.65,0.33844
1423.75,0.33838
1423.85,0.33832
1423.95,0.33826
1424.05,0.33821
1424.15,0.33815
1424.25,0.33809
1424.35,0.33803
1424.45,0.33797
1424.55,0.33791
1424.65,0.33785
1424.75,0.33779
1424.85,0.33774
1424.95,0.33768
1425.05,0.33762
1425.15,0.33756
1425.25,0.3375
1425.35,0.33744
1425.45,0.33738
1425.55,0.33733
1425.65,0.33727
1425.75,0.33721
1425.85,0.33715
1425.95,0.3371
1426.05,0.33705
1426.15,0.33699
1426.25,0.33693
1426.35,0.33687
1426.45,0.33682
1426.55,0.33676
1426.65,0.3367
1426.75,0.33664
1426.85,0.33659
1426.95,0.33653
1427.05,0.33647
1427.15,0.33641
1427.25,0.33636
1427.35,0.3363
1427.45,0.33624
1427.55,0.33619
1427.65,0.33613
1427.75,0.33607
1427.85,0.33602
1427.95,0.33597
1428.05,0.33591
1428.15,0.33585
1428.25,0.3358
1428.35,0.33574
1428.45,0.33568
1428.55,0.33563
1428.65,0.33557
1428.75,0.33552
1428.85,0.33546
1428.95,0.3354
1429.05,0.33535
1429.15,0.33529
1429.25,0.33523
1429.35,0.33518
1429.45,0.33512
1429.55,0.33507
1429.65,0.33501
1429.75,0.33496
1429.85,0.33491
1429.95,0.33485
1430.05,0.3348
1430.15,0.33474
1430.25,0.33469
1430.35,0.33463
1430.45,0.33457
1430.55,0.33452
1430.65,0.33446
1430.75,0.33441
1430.85,0.33435
1430.95,0.3343
1431.05,0.33424
1431.15,0.33418
1431.25,0.33413
1431.35,0.33407
1431.45,0.33402
1431.55,0.33396
1431.65,0.33391
1431.75,0.33386
1431.85,0.33381
1431.95,0.33375
1432.05,0.3337
1432.15,0.33364
1432.25,0.33359
1432.35,0.33353
1432.45,0.33348
1432.55,0.33342
1432.65,0.33337
1432.75,0.33331
1432.85,0.33326
1432.95,0.3332
1433.05,0.33315
1433.15,0.33309
1433.25,0.33304
1433.35,0.33298
1433.45,0.33293
1433.55,0.33288
1433.65,0.33282
1433.75,0.33278
1433.85,0.33272
1433.95,0.33267
1434.05,0.33261
1434.15,0.33256
1434.25,0.33251
1434.35,0.33245
1434.45,0.3324
1434.55,0.33234
1434.65,0.33229
1434.75,0.33223
1434.85,0.33218
1434.95,0.33213
1435.05,0.33207
1435.15,0.33202
1435.25,0.33197
1435.35,0.33191
1435.45,0.33186
1435.55,0.3318
1435.65,0.33175
1435.75,0.3317
1435.85,0.33165
1435.95,0.3316
1436.05,0.33154
1436.15,0.33149
1436.25,0.33143
1436.35,0.33138
1436.45,0.33133
1436.55,0.33127
1436.65,0.33122
1436.75,0.33117
1436.85,0.33111
1436.95,0.33106
1437.05,0.33101
1437.15,0.33095
1437.25,0.3309
1437.35,0.33085
1437.45,0.33079
1437.55,0.33074
1437.65,0.33069
1437.75,0.33063
1437.85,0.33059
1437.95,0.33054
1438.05,0.33048
1438.15,0.33043
1438.25,0.33038
1438.35,0.33033
1438.45,0.33027
1438.55,0.33022
1438.65,0.33017
1438.75,0.33011
1438.85,0.33006
1438.95,0.33001
1439.05,0.32996
1439.15,0.32991
1439.25,0.32985
1439.35,0.3298
1439.45,0.32975
1439.55,0.3297
1439.65,0.32964
1439.75,0.32959
1439.85,0.32954
1439.95,0.3295
1440.05,0.32945
1440.15,0.3294
1440.25,0.32934
1440.35,0.32929
1440.45,0.32924
1440.55,0.32919
1440.65,0.32914
1440.75,0.32909
1440.85,0.32904
1440.95,0.32899
1441.05,0.32894
1441.15,0.32889
1441.25,0.32884
1441.35,0.32879
1441.45,0.32874
1441.55,0.32869
1441.65,0.32864
1441.75,0.32859
1441.85,0.32854
1441.95,0.32849
1442.05,0.32845
1442.15,0.3284
1442.25,0.32835
1442.35,0.3283
1442.45,0.32825
1442.55,0.3282
1442.65,0.32816
1442.75,0.32811
1442.85,0.32806
1442.95,0.32801
1443.05,0.32796
1443.15,0.32791
1443.25,0.32786
1443.35,0.32781
1443.45,0.32776
1443.55,0.32772
1443.65,0.32767
1443.75,0.32762
1443.85,0.32757
1443.95,0.32752
1444.05,0.32747
1444.15,0.32742
1444.25,0.32738
1444.35,0.32734
1444.45,0.32729
1444.55,0.32724
1444.65,0.32719
1444.75,0.32714
1444.85,0.32709
1444.95,0.32705
1445.05,0.327
1445.15,0.32695
1445.25,0.3269
1445.35,0.32685
1445.45,0.32681
1445.55,0.32676
1445.65,0.32671
1445.75,0.32666
1445.85,0.32661
1445.95,0.32656
1446.05,0.32652
1446.15,0.32647
1446.25,0.32642
1446.35,0.32637
1446.45,0.32632
1446.55,0.32628
1446.65,0.32624
1446.75,0.32619
1446.85,0.32614
1446.95,0.32609
1447.05,0.32604
1447.15,0.32599
1447.25,0.32595
1447.35,0.3259
1447.45,0.32585
1447.55,0.3258
1447.65,0.32575
1447.75,0.3257
1447.85,0.32566
1447.95,0.32561
1448.05,0.32556
1448.15,0.32551
1448.25,0.32546
1448.35,0.32541
1448.45,0.32536
1448.55,0.32532
1448.65,0.32527
1448.75,0.32522
1448.85,0.32518
1448.95,0.32513
1449.05,0.32508
1449.15,0.32503
1449.25,0.32499
1449.35,0.32494
1449.45,0.32489
1449.55,0.32484
1449.65,0.32479
1449.75,0.32474
1449.85,0.32469
1449.95,0.32464
1450.05,0.3246
1450.15,0.32455
1450.25,0.3245
1450.35,0.32445
1450.45,0.3244
1450.55,0.32435
1450.65,0.3243
1450.75,0.32425
1450.85,0.3242
1450.95,0.32415
1451.05,0.3241
1451.15,0.32407
1451.25,0.32402
1451.35,0.32397
1451.45,0.32392
1451.55,0.32387
1451.65,0.32382
1451.75,0.32377
1451.85,0.32371
1451.95,0.32366
1452.05,0.32361
1452.15,0.32356
1452.25,0.32351
1452.35,0.32346
1452.45,0.32341
1452.55,0.32336
1452.65,0.32331
1452.75,0.32326
1452.85,0.32321
1452.95,0.32315
1453.05,0.3231
1453.15,0.32305
1453.25,0.32301
1453.35,0.32296
1453.45,0.32291
1453.55,0.32286
1453.65,0.32281
1453.75,0.32275
1453.85,0.3227
1453.95,0.32265
1454.05,0.3226
1454.15,0.32255
1454.25,0.3225
1454.35,0.32245
1454.45,0.32239
1454.55,0.32234
1454.65,0.32229
1454.75,0.32224
1454.85,0.32219
1454.95,0.32214
1455.05,0.32208
1455.15,0.32203
1455.25,0.32198
1455.35,0.32193
1455.45,0.32189
1455.55,0.32184
1455.65,0.32178
1455.75,0.32173
1455.85,0.32168
1455.95,0.32163
1456.05,0.32158
1456.15,0.32153
1456.25,0.32147
1456.35,0.32142
1456.45,0.32137
1456.55,0.32132
1456.65,0.32127
1456.75,0.32121
1456.85,0.32116
1456.95,0.32111
1457.05,0.32106
1457.15,0.32101
1457.25,0.32096
1457.35,0.32091
1457.45,0.32085
1457.55,0.32081
1457.65,0.32076
1457.75,0.32071
1457.85,0.32066
1457.95,0.32061
1458.05,0.32056
1458.15,0.32051
1458.25,0.32045
1458.35,0.3204
1458.45,0.32035
1458.55,0.3203
1458.65,0.32025
1458.75,0.3202
1458.85,0.32015
1458.95,0.32009
1459.05,0.32004
1459.15,0.31999
1459.25,0.31994
1459.35,0.31989
1459.45,0.31984
1459.55,0.31978
1459.65,0.31974
1459.75,0.31969
1459.85,0.31964
1459.95,0.31959
1460.05,0.31954
1460.15,0.31949
1460.25,0.31943
1460.35,0.31938
1460.45,0.31933
1460.55,0.31928
1460.65,0.31923
1460.75,0.31917
1460.85,0.31912
1460.95,0.31907
1461.05,0.31902
1461.15,0.31897
1461.25,0.31892
1461.35,0.31886
1461.45,0.31881
1461.55,0.31876
1461.65,0.31871
1461.75,0.31867
1461.85,0.31861
1461.95,0.31856
1462.05,0.31851
1462.15,0.31846
1462.25,0.31841
1462.35,0.31836
1462.45,0.3183
1462.55,0.31825
1462.65,0.3182
1462.75,0.31815
1462.85,0.3181
1462.95,0.31805
1463.05,0.31799
1463.15,0.31794
1463.25,0.31789
1463.35,0.31784
1463.45,0.31779
1463.55,0.31773
1463.65,0.31768
1463.75,0.31763
1463.85,0.31759
1463.95,0.31754
1464.05,0.31748
1464.15,0.31743
1464.25,0.31738
1464.35,0.31733
1464.45,0.31727
1464.55,0.31722
1464.65,0.31717
1464.75,0.31712
1464.85,0.31706
1464.95,0.31701
1465.05,0.31696
1465.15,0.3169
1465.25,0.31685
1465.35,0.3168
1465.45,0.31674
1465.55,0.31669
1465.65,0.31664
1465.75,0.31658
1465.85,0.31653
1465.95,0.31649
1466.05,0.31643
1466.15,0.31638
1466.25,0.31632
1466.35,0.31627
1466.45,0.31622
1466.55,0.31616
1466.65,0.31611
1466.75,0.31605
1466.85,0.316
1466.95,0.31594
1467.05,0.31589
1467.15,0.31583
1467.25,0.31578
1467.35,0.31572
1467.45,0.31567
1467.55,0.31561
1467.65,0.31555
1467.75,0.31549
1467.85,0.31544
1467.95,0.31539
1468.05,0.31533
1468.15,0.31527
1468.25,0.31521
1468.35,0.31515
1468.45,0.31509
1468.55,0.31503
1468.65,0.31497
1468.75,0.31492
1468.85,0.31486
1468.95,0.3148
1469.05,0.31474
1469.15,0.31468
1469.25,0.31462
1469.35,0.31456
1469.45,0.3145
1469.55,0.31444
1469.65,0.31438
1469.75,0.31433
1469.85,0.31427
1469.95,0.31421
1470.05,0.31415
1470.15,0.31409
1470.25,0.31402
1470.35,0.31396
1470.45,0.3139
1470.55,0.31384
1470.65,0.31378
1470.75,0.31372
1470.85,0.31366
1470.95,0.3136
1471.05,0.31354
1471.15,0.31348
1471.25,0.31342
1471.35,0.31335
1471.45,0.31329
1471.55,0.31324
1471.65,0.31318
1471.75,0.31312
1471.85,0.31306
1471.95,0.313
1472.05,0.31294
1472.15,0.31288
1472.25,0.31281
1472.35,0.31275
1472.45,0.31269
1472.55,0.31263
1472.65,0.31257
1472.75,0.31251
1472.85,0.31245
1472.95,0.31238
1473.05,0.31232
1473.15,0.31226
1473.25,0.3122
1473.35,0.31215
1473.45,0.31209
1473.55,0.31203
1473.65,0.31197
1473.75,0.31191
1473.85,0.31185
1473.95,0.31179
1474.05,0.31173
1474.15,0.31166
1474.25,0.3116
1474.35,0.31154
1474.45,0.31148
1474.55,0.31142
1474.65,0.31136
1474.75,0.3113
1474.85,0.31124
1474.95,0.31118
1475.05,0.31112
1475.15,0.31107
1475.25,0.31101
1475.35,0.31095
1475.45,0.31089
1475.55,0.31083
1475.65,0.31077
1475.75,0.31071
1475.85,0.31065
1475.95,0.31059
1476.05,0.31053
1476.15,0.31047
1476.25,0.31041
1476.35,0.31035
1476.45,0.31029
1476.55,0.31023
1476.65,0.31017
1476.75,0.31011
1476.85,0.31005
1476.95,0.30999
1477.05,0.30994
1477.15,0.30988
1477.25,0.30982
1477.35,0.30976
1477.45,0.3097
1477.55,0.30965
1477.65,0.30959
1477.75,0.30953
1477.85,0.30947
1477.95,0.30941
1478.05,0.30935
1478.15,0.30929
1478.25,0.30923
1478.35,0.30918
1478.45,0.30912
1478.55,0.30906
1478.65,0.309
1478.75,0.30895
1478.85,0.3089
1478.95,0.30884
1479.05,0.30878
1479.15,0.30873
1479.25,0.30867
1479.35,0.30861
1479.45,0.30856
1479.55,0.3085
1479.65,0.30844
1479.75,0.30839
1479.85,0.30833
1479.95,0.30827
1480.05,0.30822
1480.15,0.30816
1480.25,0.3081
1480.35,0.30805
1480.45,0.30799
1480.55,0.30794
1480.65,0.30788
1480.75,0.30782
1480.85,0.30778
1480.95,0.30772
1481.05,0.30767
1481.15,0.30761
1481.25,0.30756
1481.35,0.3075
1481.45,0.30745
1481.55,0.30739
1481.65,0.30734
1481.75,0.30728
1481.85,0.30723
1481.95,0.30717
1482.05,0.30712
1482.15,0.30706
1482.25,0.30701
1482.35,0.30696
1482.45,0.3069
1482.55,0.30685
1482.65,0.30679
1482.75,0.30674
1482.85,0.3067
1482.95,0.30664
1483.05,0.30659
1483.15,0.30653
1483.25,0.30648
1483.35,0.30643
1483.45,0.30637
1483.55,0.30632
1483.65,0.30627
1483.75,0.30622
1483.85,0.30616
1483.95,0.30611
1484.05,0.30606
1484.15,0.30601
1484.25,0.30595
1484.35,0.3059
1484.45,0.30585
1484.55,0.3058
1484.65,0.30575
1484.75,0.30569
1484.85,0.30565
1484.95,0.3056
1485.05,0.30555
1485.15,0.3055
1485.25,0.30545
1485.35,0.3054
1485.45,0.30534
1485.55,0.30529
1485.65,0.30524
1485.75,0.30519
1485.85,0.30514
1485.95,0.30509
1486.05,0.30504
1486.15,0.30499
1486.25,0.30494
1486.35,0.30489
1486.45,0.30484
1486.55,0.30479
1486.65,0.30474
1486.75,0.30469
1486.85,0.30464
1486.95,0.30459
1487.05,0.30455
1487.15,0.3045
1487.25,0.30445
1487.35,0.3044
1487.45,0.30435
1487.55,0.3043
1487.65,0.30425
1487.75,0.3042
1487.85,0.30415
1487.95,0.3041
1488.05,0.30405
1488.15,0.30401
1488.25,0.30396
1488.35,0.30391
1488.45,0.30386
1488.55,0.30381
1488.65,0.30376
1488.75,0.30371
1488.85,0.30367
1488.95,0.30362
1489.05,0.30357
1489.15,0.30352
1489.25,0.30347
1489.35,0.30343
1489.45,0.30338
1489.55,0.30333
1489.65,0.30329
1489.75,0.30324
1489.85,0.30319
1489.95,0.30314
1490.05,0.30309
1490.15,0.30305
1490.25,0.303
1490.35,0.30295
1490.45,0.3029
1490.55,0.30285
1490.65,0.30281
1490.75,0.30276
1490.85,0.30271
1490.95,0.30266
1491.05,0.30262
1491.15,0.30257
1491.25,0.30252
1491.35,0.30248
1491.45,0.30243
1491.55,0.30239
1491.65,0.30234
1491.75,0.3023
1491.85,0.30225
1491.95,0.3022
1492.05,0.30216
1492.15,0.30211
1492.25,0.30207
1492.35,0.30202
1492.45,0.30197
1492.55,0.30193
1492.65,0.30188
1492.75,0.30184
1492.85,0.30179
1492.95,0.30174
1493.05,0.3017
1493.15,0.30165
1493.25,0.30161
1493.35,0.30156
1493.45,0.30152
1493.55,0.30147
1493.65,0.30143
1493.75,0.30138
1493.85,0.30134
1493.95,0.3013
1494.05,0.30126
1494.15,0.30121
1494.25,0.30117
1494.35,0.30113
1494.45,0.30108
1494.55,0.30104
1494.65,0.30099
1494.75,0.30095
1494.85,0.3009
1494.95,0.30086
1495.05,0.30082
1495.15,0.30077
1495.25,0.30073
1495.35,0.30069
1495.45,0.30064
1495.55,0.3006
1495.65,0.30056
1495.75,0.30051
1495.85,0.30047
1495.95,0.30043
1496.05,0.30038
1496.15,0.30034
1496.25,0.3003
1496.35,0.30026
1496.45,0.30022
1496.55,0.30018
1496.65,0.30014
1496.75,0.3001
1496.85,0.30006
1496.95,0.30002
1497.05,0.29997
1497.15,0.29993
1497.25,0.29989
1497.35,0.29985
1497.45,0.29981
1497.55,0.29977
1497.65,0.29973
1497.75,0.29969
1497.85,0.29965
1497.95,0.29961
1498.05,0.29957
1498.15,0.29953
1498.25,0.29949
1498.35,0.29945
1498.45,0.29941
1498.55,0.29937
1498.65,0.29933
1498.75,0.29929
1498.85,0.29925
1498.95,0.29921
1499.05,0.29918
1499.15,0.29914
1499.25,0.29911
1499.35,0.29907
1499.45,0.29903
1499.55,0.299
1499.65,0.29896
1499.75,0.29892
1499.85,0.29889
1499.95,0.29885
1500.05,0.29881
1500.15,0.29878
1500.25,0.29874
1500.35,0.29871
1500.45,0.29867
1500.55,0.29864
1500.65,0.2986
1500.75,0.29857
1500.85,0.29853
1500.95,0.2985
1501.05,0.29846
1501.15,0.29843
1501.25,0.2984
1501.35,0.29836
1501.45,0.29833
1501.55,0.29829
1501.65,0.29826
1501.75,0.29823
1501.85,0.29819
1501.95,0.29816
1502.05,0.29813
1502.15,0.29809
1502.25,0.29806
1502.35,0.29804
1502.45,0.298
1502.55,0.29797
1502.65,0.29794
1502.75,0.29791
1502.85,0.29788
1502.95,0.29784
1503.05,0.29781
1503.15,0.29778
1503.25,0.29775
1503.35,0.29772
1503.45,0.29768
1503.55,0.29765
1503.65,0.29762
1503.75,0.29759
1503.85,0.29756
1503.95,0.29753
1504.05,0.2975
1504.15,0.29746
